Signal data for event #14786 with energy 999.3652218749529
<z>	<x>	<t>	<nph>
7	5	13	3239.0
7	6	13	3359.0
7	7	13	3401.0
7	8	13	3419.0
7	9	13	3399.0
8	0	13	2875.0
8	1	13	2853.0
8	2	13	2879.0
8	3	13	3043.0
8	4	13	3394.0
8	5	13	3846.0
8	6	13	4201.0
8	7	13	4581.0
8	8	13	4905.0
8	9	13	5121.0
9	0	13	1658.0
9	1	13	1696.0
9	2	13	1954.0
9	3	13	2345.0
9	4	13	2839.0
9	5	13	3531.0
9	6	13	4181.0
9	7	13	4843.0
9	8	13	5723.0
9	9	13	6215.0
0	0	14	119.0
0	1	14	101.0
0	2	14	126.0
0	3	14	121.0
0	4	14	108.0
0	5	14	119.0
0	6	14	105.0
0	7	14	98.0
0	8	14	101.0
0	9	14	93.0
1	0	14	126.0
1	1	14	124.0
1	2	14	120.0
1	3	14	125.0
1	4	14	117.0
1	5	14	110.0
1	6	14	117.0
1	7	14	100.0
1	8	14	89.0
1	9	14	108.0
2	0	14	180.0
2	1	14	178.0
2	2	14	186.0
2	3	14	177.0
2	4	14	167.0
2	5	14	175.0
2	6	14	160.0
2	7	14	159.0
2	8	14	163.0
2	9	14	148.0
3	0	14	443.0
3	1	14	448.0
3	2	14	413.0
3	3	14	441.0
3	4	14	436.0
3	5	14	395.0
3	6	14	350.0
3	7	14	323.0
3	8	14	276.0
3	9	14	277.0
4	0	14	769.0
4	1	14	732.0
4	2	14	730.0
4	3	14	752.0
4	4	14	746.0
4	5	14	739.0
4	6	14	769.0
4	7	14	770.0
4	8	14	764.0
4	9	14	727.0
5	0	14	1356.0
5	1	14	1444.0
5	2	14	1384.0
5	3	14	1324.0
5	4	14	1323.0
5	5	14	1376.0
5	6	14	1431.0
5	7	14	1374.0
5	8	14	1322.0
5	9	14	1298.0
6	0	14	1590.0
6	1	14	1638.0
6	2	14	1707.0
6	3	14	1715.0
6	4	14	1737.0
6	5	14	1763.0
6	6	14	1907.0
6	7	14	2024.0
6	8	14	1959.0
6	9	14	1890.0
7	0	14	1325.0
7	1	14	1389.0
7	2	14	1381.0
7	3	14	1488.0
7	4	14	1604.0
7	5	14	1606.0
7	6	14	1650.0
7	7	14	1748.0
7	8	14	1829.0
7	9	14	1807.0
8	0	14	2502.0
8	1	14	2434.0
8	2	14	2042.0
8	3	14	1867.0
8	4	14	1790.0
8	5	14	1365.0
8	6	14	1183.0
8	7	14	1014.0
8	8	14	890.0
8	9	14	816.0
9	0	14	1878.0
9	1	14	1851.0
9	2	14	1787.0
9	3	14	1586.0
9	4	14	1365.0
9	5	14	1188.0
9	6	14	1066.0
9	7	14	829.0
9	8	14	489.0
9	9	14	244.0
0	0	15	72.0
0	1	15	73.0
0	2	15	74.0
0	3	15	74.0
0	4	15	77.0
0	5	15	77.0
0	6	15	91.0
0	7	15	102.0
0	8	15	96.0
0	9	15	100.0
1	0	15	100.0
1	1	15	101.0
1	2	15	102.0
1	3	15	96.0
1	4	15	113.0
1	5	15	120.0
1	6	15	115.0
1	7	15	130.0
1	8	15	142.0
1	9	15	132.0
2	0	15	263.0
2	1	15	257.0
2	2	15	256.0
2	3	15	270.0
2	4	15	266.0
2	5	15	264.0
2	6	15	295.0
2	7	15	303.0
2	8	15	313.0
2	9	15	321.0
3	0	15	407.0
3	1	15	413.0
3	2	15	450.0
3	3	15	442.0
3	4	15	445.0
3	5	15	485.0
3	6	15	505.0
3	7	15	503.0
3	8	15	524.0
3	9	15	538.0
4	0	15	763.0
4	1	15	778.0
4	2	15	809.0
4	3	15	815.0
4	4	15	825.0
4	5	15	815.0
4	6	15	825.0
4	7	15	852.0
4	8	15	874.0
4	9	15	902.0
5	0	15	960.0
5	1	15	879.0
5	2	15	929.0
5	3	15	1013.0
5	4	15	1015.0
5	5	15	940.0
5	6	15	929.0
5	7	15	977.0
5	8	15	1021.0
5	9	15	1059.0
6	0	15	1031.0
6	1	15	956.0
6	2	15	909.0
6	3	15	896.0
6	4	15	801.0
6	5	15	755.0
6	6	15	652.0
6	7	15	549.0
6	8	15	558.0
6	9	15	556.0
7	0	15	1544.0
7	1	15	1469.0
7	2	15	1304.0
7	3	15	1118.0
7	4	15	900.0
7	5	15	686.0
7	6	15	475.0
7	7	15	328.0
7	8	15	257.0
7	9	15	178.0
8	0	15	1107.0
8	1	15	1073.0
8	2	15	1162.0
8	3	15	963.0
8	4	15	738.0
8	5	15	725.0
8	6	15	515.0
8	7	15	360.0
8	8	15	279.0
8	9	15	246.0
9	0	15	1480.0
9	1	15	1397.0
9	2	15	1281.0
9	3	15	1062.0
9	4	15	822.0
9	5	15	687.0
9	6	15	508.0
9	7	15	367.0
9	8	15	264.0
9	9	15	221.0
0	0	16	75.0
0	1	16	78.0
0	2	16	77.0
0	3	16	89.0
0	4	16	91.0
0	5	16	93.0
0	6	16	93.0
0	7	16	90.0
0	8	16	99.0
0	9	16	87.0
1	0	16	183.0
1	1	16	189.0
1	2	16	191.0
1	3	16	204.0
1	4	16	202.0
1	5	16	220.0
1	6	16	241.0
1	7	16	246.0
1	8	16	243.0
1	9	16	256.0
2	0	16	300.0
2	1	16	304.0
2	2	16	315.0
2	3	16	313.0
2	4	16	318.0
2	5	16	325.0
2	6	16	318.0
2	7	16	312.0
2	8	16	303.0
2	9	16	298.0
3	0	16	452.0
3	1	16	435.0
3	2	16	406.0
3	3	16	404.0
3	4	16	430.0
3	5	16	426.0
3	6	16	436.0
3	7	16	466.0
3	8	16	476.0
3	9	16	463.0
4	0	16	531.0
4	1	16	497.0
4	2	16	474.0
4	3	16	507.0
4	4	16	518.0
4	5	16	522.0
4	6	16	524.0
4	7	16	526.0
4	8	16	508.0
4	9	16	494.0
5	0	16	520.0
5	1	16	538.0
5	2	16	541.0
5	3	16	461.0
5	4	16	406.0
5	5	16	414.0
5	6	16	367.0
5	7	16	310.0
5	8	16	277.0
5	9	16	265.0
6	0	16	445.0
6	1	16	475.0
6	2	16	432.0
6	3	16	395.0
6	4	16	421.0
6	5	16	376.0
6	6	16	339.0
6	7	16	356.0
6	8	16	329.0
6	9	16	321.0
7	0	16	241.0
7	1	16	222.0
7	2	16	254.0
7	3	16	298.0
7	4	16	322.0
7	5	16	355.0
7	6	16	418.0
7	7	16	418.0
7	8	16	446.0
7	9	16	491.0
8	0	16	117.0
8	1	16	163.0
8	2	16	230.0
8	3	16	275.0
8	4	16	292.0
8	5	16	355.0
8	6	16	423.0
8	7	16	495.0
8	8	16	549.0
8	9	16	592.0
9	0	16	77.0
9	1	16	130.0
9	2	16	164.0
9	3	16	274.0
9	4	16	372.0
9	5	16	376.0
9	6	16	443.0
9	7	16	570.0
9	8	16	632.0
9	9	16	677.0
0	0	17	153.0
0	1	17	165.0
0	2	17	170.0
0	3	17	181.0
0	4	17	181.0
0	5	17	185.0
0	6	17	193.0
0	7	17	186.0
0	8	17	188.0
0	9	17	190.0
1	0	17	248.0
1	1	17	244.0
1	2	17	241.0
1	3	17	232.0
1	4	17	222.0
1	5	17	190.0
1	6	17	181.0
1	7	17	189.0
1	8	17	180.0
1	9	17	178.0
2	0	17	304.0
2	1	17	305.0
2	2	17	309.0
2	3	17	301.0
2	4	17	288.0
2	5	17	273.0
2	6	17	253.0
2	7	17	251.0
2	8	17	243.0
2	9	17	241.0
3	0	17	304.0
3	1	17	340.0
3	2	17	361.0
3	3	17	352.0
3	4	17	322.0
3	5	17	328.0
3	6	17	337.0
3	7	17	322.0
3	8	17	303.0
3	9	17	322.0
4	0	17	327.0
4	1	17	334.0
4	2	17	326.0
4	3	17	283.0
4	4	17	248.0
4	5	17	239.0
4	6	17	231.0
4	7	17	198.0
4	8	17	184.0
4	9	17	203.0
5	0	17	169.0
5	1	17	179.0
5	2	17	181.0
5	3	17	219.0
5	4	17	237.0
5	5	17	237.0
5	6	17	259.0
5	7	17	289.0
5	8	17	299.0
5	9	17	286.0
6	0	17	56.0
6	1	17	59.0
6	2	17	97.0
6	3	17	147.0
6	4	17	180.0
6	5	17	236.0
6	6	17	284.0
6	7	17	331.0
6	8	17	350.0
6	9	17	364.0
7	0	17	116.0
7	1	17	121.0
7	2	17	118.0
7	3	17	146.0
7	4	17	186.0
7	5	17	247.0
7	6	17	304.0
7	7	17	326.0
7	8	17	338.0
7	9	17	358.0
8	0	17	117.0
8	1	17	126.0
8	2	17	157.0
8	3	17	206.0
8	4	17	233.0
8	5	17	277.0
8	6	17	321.0
8	7	17	349.0
8	8	17	358.0
8	9	17	318.0
9	0	17	104.0
9	1	17	109.0
9	2	17	123.0
9	3	17	202.0
9	4	17	250.0
9	5	17	255.0
9	6	17	289.0
9	7	17	287.0
9	8	17	317.0
9	9	17	310.0
0	0	18	230.0
0	1	18	224.0
0	2	18	228.0
0	3	18	215.0
0	4	18	224.0
0	5	18	221.0
0	6	18	204.0
0	7	18	210.0
0	8	18	205.0
0	9	18	207.0
1	0	18	236.0
1	1	18	232.0
1	2	18	240.0
1	3	18	236.0
1	4	18	234.0
1	5	18	218.0
1	6	18	205.0
1	7	18	180.0
1	8	18	170.0
1	9	18	171.0
2	0	18	206.0
2	1	18	199.0
2	2	18	199.0
2	3	18	211.0
2	4	18	211.0
2	5	18	203.0
2	6	18	215.0
2	7	18	212.0
2	8	18	211.0
2	9	18	222.0
3	0	18	182.0
3	1	18	171.0
3	2	18	169.0
3	3	18	168.0
3	4	18	163.0
3	5	18	147.0
3	6	18	133.0
3	7	18	151.0
3	8	18	155.0
3	9	18	129.0
4	0	18	64.0
4	1	18	82.0
4	2	18	94.0
4	3	18	105.0
4	4	18	144.0
4	5	18	172.0
4	6	18	173.0
4	7	18	191.0
4	8	18	199.0
4	9	18	200.0
5	0	18	107.0
5	1	18	109.0
5	2	18	119.0
5	3	18	134.0
5	4	18	141.0
5	5	18	154.0
5	6	18	183.0
5	7	18	177.0
5	8	18	171.0
5	9	18	174.0
6	0	18	151.0
6	1	18	151.0
6	2	18	169.0
6	3	18	177.0
6	4	18	170.0
6	5	18	164.0
6	6	18	153.0
6	7	18	134.0
6	8	18	133.0
6	9	18	125.0
7	0	18	140.0
7	1	18	163.0
7	2	18	169.0
7	3	18	159.0
7	4	18	159.0
7	5	18	161.0
7	6	18	123.0
7	7	18	119.0
7	8	18	125.0
7	9	18	115.0
8	0	18	208.0
8	1	18	213.0
8	2	18	182.0
8	3	18	169.0
8	4	18	164.0
8	5	18	128.0
8	6	18	108.0
8	7	18	113.0
8	8	18	103.0
8	9	18	99.0
9	0	18	220.0
9	1	18	226.0
9	2	18	226.0
9	3	18	178.0
9	4	18	151.0
9	5	18	173.0
9	6	18	152.0
9	7	18	140.0
9	8	18	133.0
9	9	18	130.0
0	0	19	222.0
0	1	19	222.0
0	2	19	215.0
0	3	19	214.0
0	4	19	194.0
0	5	19	189.0
0	6	19	201.0
0	7	19	193.0
0	8	19	182.0
0	9	19	167.0
1	0	19	142.0
1	1	19	144.0
1	2	19	139.0
1	3	19	143.0
1	4	19	155.0
1	5	19	178.0
1	6	19	183.0
1	7	19	198.0
1	8	19	201.0
1	9	19	200.0
2	0	19	115.0
2	1	19	122.0
2	2	19	113.0
2	3	19	103.0
2	4	19	117.0
2	5	19	133.0
2	6	19	118.0
2	7	19	107.0
2	8	19	113.0
2	9	19	115.0
3	0	19	49.0
3	1	19	57.0
3	2	19	59.0
3	3	19	68.0
3	4	19	75.0
3	5	19	90.0
3	6	19	110.0
3	7	19	106.0
3	8	19	107.0
3	9	19	118.0
4	0	19	95.0
4	1	19	92.0
4	2	19	98.0
4	3	19	106.0
4	4	19	98.0
4	5	19	83.0
4	6	19	85.0
4	7	19	96.0
4	8	19	86.0
4	9	19	77.0
5	0	19	100.0
5	1	19	104.0
5	2	19	102.0
5	3	19	93.0
5	4	19	74.0
5	5	19	78.0
5	6	19	65.0
5	7	19	54.0
5	8	19	66.0
5	9	19	66.0
6	0	19	94.0
6	1	19	114.0
6	2	19	94.0
6	3	19	79.0
6	4	19	72.0
6	5	19	62.0
6	6	19	57.0
6	7	19	42.0
6	8	19	40.0
6	9	19	42.0
7	0	19	119.0
7	1	19	99.0
7	2	19	104.0
7	3	19	104.0
7	4	19	92.0
7	5	19	67.0
7	6	19	63.0
7	7	19	57.0
7	8	19	38.0
7	9	19	38.0
8	0	19	80.0
8	1	19	68.0
8	2	19	86.0
8	3	19	88.0
8	4	19	77.0
8	5	19	68.0
8	6	19	67.0
8	7	19	55.0
8	8	19	53.0
8	9	19	51.0
9	0	19	82.0
9	1	19	85.0
9	2	19	101.0
9	3	19	88.0
9	4	19	85.0
9	5	19	70.0
9	6	19	57.0
9	7	19	34.0
9	8	19	24.0
9	9	19	20.0
0	0	20	146.0
0	1	20	144.0
0	2	20	147.0
0	3	20	146.0
0	4	20	145.0
0	5	20	142.0
0	6	20	143.0
0	7	20	149.0
0	8	20	146.0
0	9	20	147.0
1	0	20	98.0
1	1	20	100.0
1	2	20	103.0
1	3	20	109.0
1	4	20	108.0
1	5	20	105.0
1	6	20	112.0
1	7	20	117.0
1	8	20	109.0
1	9	20	112.0
2	0	20	86.0
2	1	20	82.0
2	2	20	89.0
2	3	20	97.0
2	4	20	88.0
2	5	20	77.0
2	6	20	81.0
2	7	20	86.0
2	8	20	81.0
2	9	20	77.0
3	0	20	91.0
3	1	20	91.0
3	2	20	96.0
3	3	20	84.0
3	4	20	83.0
3	5	20	77.0
3	6	20	67.0
3	7	20	59.0
3	8	20	63.0
3	9	20	70.0
4	0	20	59.0
4	1	20	58.0
4	2	20	48.0
4	3	20	45.0
4	4	20	47.0
4	5	20	44.0
4	6	20	44.0
4	7	20	36.0
4	8	20	32.0
4	9	20	29.0
5	0	20	50.0
5	1	20	49.0
5	2	20	50.0
5	3	20	43.0
5	4	20	47.0
5	5	20	46.0
5	6	20	43.0
5	7	20	40.0
5	8	20	34.0
5	9	20	32.0
6	0	20	174.0
6	1	20	76.0
6	2	20	48.0
6	3	20	46.0
6	4	20	43.0
6	5	20	43.0
6	6	20	48.0
6	7	20	52.0
6	8	20	48.0
6	9	20	50.0
7	0	20	26.0
7	1	20	36.0
7	2	20	29.0
7	3	20	26.0
7	4	20	31.0
7	5	20	37.0
7	6	20	36.0
7	7	20	42.0
7	8	20	47.0
7	9	20	40.0
8	0	20	40.0
8	1	20	48.0
8	2	20	42.0
8	3	20	28.0
8	4	20	32.0
8	5	20	35.0
8	6	20	31.0
8	7	20	40.0
8	8	20	39.0
8	9	20	34.0
9	0	20	51.0
9	1	20	49.0
9	2	20	38.0
9	3	20	35.0
9	4	20	30.0
9	5	20	27.0
9	6	20	34.0
9	7	20	41.0
9	8	20	185.0
9	9	20	722.0
0	0	21	66.0
0	1	21	67.0
0	2	21	64.0
0	3	21	72.0
0	4	21	79.0
0	5	21	84.0
0	6	21	76.0
0	7	21	72.0
0	8	21	80.0
0	9	21	87.0
1	0	21	92.0
1	1	21	101.0
1	2	21	104.0
1	3	21	97.0
1	4	21	95.0
1	5	21	100.0
1	6	21	93.0
1	7	21	91.0
1	8	21	87.0
1	9	21	88.0
2	0	21	75.0
2	1	21	83.0
2	2	21	80.0
2	3	21	68.0
2	4	21	71.0
2	5	21	79.0
2	6	21	71.0
2	7	21	66.0
2	8	21	73.0
2	9	21	75.0
3	0	21	58.0
3	1	21	54.0
3	2	21	52.0
3	3	21	53.0
3	4	21	51.0
3	5	21	52.0
3	6	21	45.0
3	7	21	43.0
3	8	21	41.0
3	9	21	34.0
4	0	21	39.0
4	1	21	39.0
4	2	21	40.0
4	3	21	33.0
4	4	21	34.0
4	5	21	38.0
4	6	21	36.0
4	7	21	42.0
4	8	21	39.0
4	9	21	42.0
5	0	21	20.0
5	1	21	21.0
5	2	21	18.0
5	3	21	22.0
5	4	21	23.0
5	5	21	27.0
5	6	21	25.0
5	7	21	31.0
5	8	21	38.0
5	9	21	38.0
6	0	21	20.0
6	1	21	21.0
6	2	21	24.0
6	3	21	22.0
6	4	21	18.0
6	5	21	21.0
6	6	21	21.0
6	7	21	13.0
6	8	21	18.0
6	9	21	22.0
7	0	21	22.0
7	1	21	23.0
7	2	21	20.0
7	3	21	16.0
7	4	21	17.0
7	5	21	15.0
7	6	21	17.0
7	7	21	17.0
7	8	21	15.0
7	9	21	22.0
8	0	21	11.0
8	1	21	11.0
8	2	21	12.0
8	3	21	19.0
8	4	21	21.0
8	5	21	21.0
8	6	21	27.0
8	7	21	31.0
8	8	21	37.0
8	9	21	43.0
9	0	21	11.0
9	1	21	12.0
9	2	21	16.0
9	3	21	18.0
9	4	21	21.0
9	5	21	32.0
9	6	21	46.0
9	7	21	74.0
9	8	21	65.0
9	9	21	45.0
0	0	22	51.0
0	1	22	48.0
0	2	22	48.0
0	3	22	45.0
0	4	22	39.0
0	5	22	34.0
0	6	22	36.0
0	7	22	34.0
0	8	22	32.0
0	9	22	33.0
1	0	22	35.0
1	1	22	31.0
1	2	22	32.0
1	3	22	35.0
1	4	22	40.0
1	5	22	40.0
1	6	22	42.0
1	7	22	41.0
1	8	22	49.0
1	9	22	41.0
2	0	22	48.0
2	1	22	44.0
2	2	22	45.0
2	3	22	49.0
2	4	22	45.0
2	5	22	40.0
2	6	22	48.0
2	7	22	54.0
2	8	22	50.0
2	9	22	50.0
3	0	22	44.0
3	1	22	41.0
3	2	22	40.0
3	3	22	45.0
3	4	22	40.0
3	5	22	41.0
3	6	22	47.0
3	7	22	48.0
3	8	22	47.0
3	9	22	49.0
4	0	22	27.0
4	1	22	25.0
4	2	22	27.0
4	3	22	29.0
4	4	22	29.0
4	5	22	27.0
4	6	22	28.0
4	7	22	25.0
4	8	22	32.0
4	9	22	26.0
5	0	22	19.0
5	1	22	14.0
5	2	22	17.0
5	3	22	16.0
5	4	22	13.0
5	5	22	13.0
5	6	22	17.0
5	7	22	15.0
5	8	22	13.0
5	9	22	20.0
6	0	22	9.0
6	1	22	10.0
6	2	22	11.0
6	3	22	12.0
6	4	22	13.0
6	5	22	15.0
6	6	22	13.0
6	7	22	17.0
6	8	22	20.0
6	9	22	17.0
7	0	22	12.0
7	1	22	11.0
7	2	22	14.0
7	3	22	17.0
7	4	22	20.0
7	5	22	20.0
7	6	22	23.0
7	7	22	22.0
7	8	22	29.0
7	9	22	25.0
8	0	22	19.0
8	1	22	19.0
8	2	22	18.0
8	3	22	20.0
8	4	22	24.0
8	5	22	22.0
8	6	22	28.0
8	7	22	29.0
8	8	22	34.0
8	9	22	33.0
9	0	22	15.0
9	1	22	16.0
9	2	22	19.0
9	3	22	21.0
9	4	22	21.0
9	5	22	22.0
9	6	22	20.0
9	7	22	22.0
9	8	22	28.0
9	9	22	25.0
0	0	23	13.0
0	1	23	14.0
0	2	23	15.0
0	3	23	14.0
0	4	23	18.0
0	5	23	18.0
0	6	23	18.0
0	7	23	21.0
0	8	23	23.0
0	9	23	20.0
1	0	23	12.0
1	1	23	14.0
1	2	23	11.0
1	3	23	9.0
1	4	23	7.0
1	5	23	6.0
1	6	23	6.0
1	7	23	7.0
1	8	23	8.0
1	9	23	10.0
2	0	23	11.0
2	1	23	11.0
2	2	23	10.0
2	3	23	13.0
2	4	23	19.0
2	5	23	19.0
2	6	23	21.0
2	7	23	22.0
2	8	23	23.0
2	9	23	22.0
3	0	23	22.0
3	1	23	26.0
3	2	23	25.0
3	3	23	22.0
3	4	23	26.0
3	5	23	27.0
3	6	23	30.0
3	7	23	31.0
3	8	23	31.0
3	9	23	34.0
4	0	23	26.0
4	1	23	27.0
4	2	23	24.0
4	3	23	25.0
4	4	23	24.0
4	5	23	23.0
4	6	23	24.0
4	7	23	24.0
4	8	23	22.0
4	9	23	26.0
5	0	23	12.0
5	1	23	12.0
5	2	23	14.0
5	3	23	16.0
5	4	23	16.0
5	5	23	18.0
5	6	23	18.0
5	7	23	14.0
5	8	23	13.0
5	9	23	14.0
6	0	23	8.0
6	1	23	12.0
6	2	23	10.0
6	3	23	9.0
6	4	23	10.0
6	5	23	10.0
6	6	23	13.0
6	7	23	15.0
6	8	23	13.0
6	9	23	15.0
7	0	23	9.0
7	1	23	9.0
7	2	23	7.0
7	3	23	9.0
7	4	23	11.0
7	5	23	10.0
7	6	23	8.0
7	7	23	8.0
7	8	23	3.0
7	9	23	4.0
8	0	23	4.0
8	1	23	5.0
8	2	23	10.0
8	3	23	14.0
8	4	23	14.0
8	5	23	15.0
8	6	23	12.0
8	7	23	6.0
8	8	23	4.0
8	9	23	3.0
9	0	23	8.0
9	1	23	11.0
9	2	23	11.0
9	3	23	13.0
9	4	23	15.0
9	5	23	13.0
9	6	23	13.0
9	7	23	13.0
9	8	23	11.0
9	9	23	9.0
0	0	24	5.0
0	1	24	5.0
0	2	24	4.0
0	3	24	5.0
0	4	24	4.0
0	5	24	3.0
0	6	24	3.0
0	7	24	2.0
0	8	24	1.0
0	9	24	2.0
1	0	24	4.0
1	1	24	4.0
1	2	24	6.0
1	3	24	6.0
1	4	24	6.0
1	5	24	9.0
1	6	24	10.0
1	7	24	10.0
1	8	24	11.0
1	9	24	12.0
2	0	24	4.0
2	1	24	4.0
2	2	24	3.0
2	3	24	4.0
2	4	24	3.0
2	5	24	2.0
2	6	24	3.0
2	7	24	2.0
2	8	24	1.0
2	9	24	2.0
3	0	24	10.0
3	1	24	7.0
3	2	24	5.0
3	3	24	6.0
3	4	24	5.0
3	5	24	5.0
3	6	24	5.0
3	7	24	4.0
3	8	24	2.0
3	9	24	3.0
4	0	24	7.0
4	1	24	8.0
4	2	24	8.0
4	3	24	6.0
4	4	24	6.0
4	5	24	9.0
4	6	24	10.0
4	7	24	10.0
4	8	24	10.0
4	9	24	9.0
5	0	24	5.0
5	1	24	5.0
5	2	24	6.0
5	3	24	5.0
5	4	24	5.0
5	5	24	4.0
5	6	24	5.0
5	7	24	8.0
5	8	24	10.0
5	9	24	9.0
6	0	24	10.0
6	1	24	8.0
6	2	24	9.0
6	3	24	8.0
6	4	24	6.0
6	5	24	4.0
6	6	24	5.0
6	7	24	4.0
6	8	24	3.0
6	9	24	4.0
7	0	24	10.0
7	1	24	9.0
7	2	24	10.0
7	3	24	8.0
7	4	24	8.0
7	5	24	7.0
7	6	24	7.0
7	7	24	7.0
7	8	24	7.0
7	9	24	6.0
8	0	24	8.0
8	1	24	8.0
8	2	24	6.0
8	3	24	4.0
8	4	24	3.0
8	5	24	2.0
8	6	24	2.0
8	7	24	4.0
8	8	24	5.0
8	9	24	4.0
9	0	24	8.0
9	1	24	7.0
9	2	24	8.0
9	3	24	6.0
9	4	24	7.0
9	5	24	5.0
9	6	24	6.0
9	7	24	5.0
9	8	24	5.0
9	9	24	4.0
0	0	25	3.0
0	1	25	3.0
0	2	25	4.0
0	3	25	6.0
0	4	25	6.0
0	5	25	7.0
0	6	25	8.0
0	7	25	9.0
0	8	25	10.0
0	9	25	9.0
1	0	25	9.0
1	1	25	9.0
1	2	25	7.0
1	3	25	8.0
1	4	25	6.0
1	5	25	4.0
1	6	25	3.0
1	7	25	1.0
1	8	25	1.0
1	9	25	0.0
2	0	25	6.0
2	1	25	6.0
2	2	25	7.0
2	3	25	6.0
2	4	25	6.0
2	5	25	7.0
2	6	25	6.0
2	7	25	7.0
2	8	25	7.0
2	9	25	7.0
3	0	25	195.0
3	1	25	173.0
3	2	25	126.0
3	3	25	68.0
3	4	25	27.0
3	5	25	2.0
3	6	25	1.0
3	7	25	1.0
3	8	25	2.0
3	9	25	1.0
4	0	25	1126.0
4	1	25	1103.0
4	2	25	1029.0
4	3	25	901.0
4	4	25	800.0
4	5	25	606.0
4	6	25	368.0
4	7	25	180.0
4	8	25	25.0
4	9	25	1.0
5	0	25	1400.0
5	1	25	1358.0
5	2	25	1287.0
5	3	25	1188.0
5	4	25	1026.0
5	5	25	884.0
5	6	25	662.0
5	7	25	435.0
5	8	25	225.0
5	9	25	30.0
6	0	25	1124.0
6	1	25	1101.0
6	2	25	1028.0
6	3	25	901.0
6	4	25	801.0
6	5	25	607.0
6	6	25	370.0
6	7	25	181.0
6	8	25	26.0
6	9	25	1.0
7	0	25	195.0
7	1	25	176.0
7	2	25	129.0
7	3	25	70.0
7	4	25	29.0
7	5	25	6.0
7	6	25	6.0
7	7	25	7.0
7	8	25	6.0
7	9	25	5.0
8	0	25	10.0
8	1	25	11.0
8	2	25	10.0
8	3	25	9.0
8	4	25	9.0
8	5	25	10.0
8	6	25	11.0
8	7	25	12.0
8	8	25	12.0
8	9	25	10.0
9	0	25	7.0
9	1	25	6.0
9	2	25	5.0
9	3	25	6.0
9	4	25	6.0
9	5	25	7.0
9	6	25	6.0
9	7	25	6.0
9	8	25	5.0
9	9	25	4.0
0	0	26	9.0
0	1	26	10.0
0	2	26	10.0
0	3	26	8.0
0	4	26	8.0
0	5	26	8.0
0	6	26	6.0
0	7	26	5.0
0	8	26	5.0
0	9	26	4.0
1	0	26	2.0
1	1	26	2.0
1	2	26	2.0
1	3	26	1.0
1	4	26	3.0
1	5	26	4.0
1	6	26	4.0
1	7	26	6.0
1	8	26	6.0
1	9	26	6.0
2	0	26	370.0
2	1	26	351.0
2	2	26	329.0
2	3	26	296.0
2	4	26	239.0
2	5	26	186.0
2	6	26	111.0
2	7	26	28.0
2	8	26	1.0
2	9	26	0.0
3	0	26	498.0
3	1	26	505.0
3	2	26	530.0
3	3	26	555.0
3	4	26	556.0
3	5	26	538.0
3	6	26	495.0
3	7	26	448.0
3	8	26	450.0
3	9	26	504.0
4	0	26	0.0
4	1	26	0.0
4	2	26	23.0
4	3	26	87.0
4	4	26	99.0
4	5	26	206.0
4	6	26	437.0
4	7	26	684.0
4	8	26	832.0
4	9	26	864.0
5	0	26	1.0
5	1	26	0.0
5	2	26	1.0
5	3	26	1.0
5	4	26	57.0
5	5	26	116.0
5	6	26	359.0
5	7	26	581.0
5	8	26	767.0
5	9	26	996.0
6	0	26	2.0
6	1	26	3.0
6	2	26	26.0
6	3	26	90.0
6	4	26	103.0
6	5	26	211.0
6	6	26	441.0
6	7	26	689.0
6	8	26	838.0
6	9	26	870.0
7	0	26	496.0
7	1	26	502.0
7	2	26	526.0
7	3	26	552.0
7	4	26	554.0
7	5	26	535.0
7	6	26	493.0
7	7	26	445.0
7	8	26	447.0
7	9	26	503.0
8	0	26	371.0
8	1	26	351.0
8	2	26	328.0
8	3	26	294.0
8	4	26	237.0
8	5	26	184.0
8	6	26	109.0
8	7	26	27.0
8	8	26	1.0
8	9	26	2.0
9	0	26	4.0
9	1	26	5.0
9	2	26	5.0
9	3	26	3.0
9	4	26	4.0
9	5	26	4.0
9	6	26	4.0
9	7	26	4.0
9	8	26	4.0
9	9	26	5.0
0	0	27	3.0
0	1	27	2.0
0	2	27	2.0
0	3	27	3.0
0	4	27	3.0
0	5	27	3.0
0	6	27	4.0
0	7	27	4.0
0	8	27	3.0
0	9	27	4.0
1	0	27	214.0
1	1	27	213.0
1	2	27	211.0
1	3	27	208.0
1	4	27	198.0
1	5	27	178.0
1	6	27	153.0
1	7	27	136.0
1	8	27	108.0
1	9	27	62.0
2	0	27	13.0
2	1	27	26.0
2	2	27	40.0
2	3	27	64.0
2	4	27	101.0
2	5	27	181.0
2	6	27	303.0
2	7	27	392.0
2	8	27	423.0
2	9	27	447.0
3	0	27	2.0
3	1	27	3.0
3	2	27	20.0
3	3	27	91.0
3	4	27	135.0
3	5	27	171.0
3	6	27	218.0
3	7	27	245.0
3	8	27	232.0
3	9	27	165.0
4	0	27	5.0
4	1	27	57.0
4	2	27	119.0
4	3	27	153.0
4	4	27	196.0
4	5	27	239.0
4	6	27	194.0
4	7	27	96.0
4	8	27	69.0
4	9	27	40.0
5	0	27	14.0
5	1	27	87.0
5	2	27	135.0
5	3	27	170.0
5	4	27	226.0
5	5	27	215.0
5	6	27	119.0
5	7	27	68.0
5	8	27	50.0
5	9	27	0.0
6	0	27	1.0
