Signal data for event #10827 with energy 999.1025453310803
<z>	<x>	<t>	<nph>
7	7	13	3577.0
7	8	13	3638.0
7	9	13	3767.0
8	0	13	3988.0
8	1	13	4299.0
8	2	13	4294.0
8	3	13	4352.0
8	4	13	4360.0
8	5	13	4223.0
8	6	13	3893.0
8	7	13	3758.0
8	8	13	3643.0
8	9	13	3621.0
9	0	13	4385.0
9	1	13	4430.0
9	2	13	4232.0
9	3	13	3926.0
9	4	13	3902.0
9	5	13	4155.0
9	6	13	4145.0
9	7	13	3863.0
9	8	13	3646.0
9	9	13	3659.0
0	0	14	105.0
0	1	14	112.0
0	2	14	103.0
0	3	14	110.0
0	4	14	105.0
0	5	14	111.0
0	6	14	105.0
0	7	14	104.0
0	8	14	100.0
0	9	14	104.0
1	0	14	133.0
1	1	14	111.0
1	2	14	114.0
1	3	14	119.0
1	4	14	101.0
1	5	14	115.0
1	6	14	110.0
1	7	14	114.0
1	8	14	115.0
1	9	14	115.0
2	0	14	144.0
2	1	14	147.0
2	2	14	138.0
2	3	14	133.0
2	4	14	125.0
2	5	14	129.0
2	6	14	144.0
2	7	14	160.0
2	8	14	154.0
2	9	14	155.0
3	0	14	507.0
3	1	14	499.0
3	2	14	454.0
3	3	14	403.0
3	4	14	412.0
3	5	14	445.0
3	6	14	484.0
3	7	14	515.0
3	8	14	525.0
3	9	14	541.0
4	0	14	1420.0
4	1	14	1453.0
4	2	14	1382.0
4	3	14	1277.0
4	4	14	1315.0
4	5	14	1319.0
4	6	14	1323.0
4	7	14	1326.0
4	8	14	1293.0
4	9	14	1294.0
5	0	14	2330.0
5	1	14	2341.0
5	2	14	2224.0
5	3	14	2128.0
5	4	14	2140.0
5	5	14	2104.0
5	6	14	2061.0
5	7	14	2024.0
5	8	14	1962.0
5	9	14	1898.0
6	0	14	2755.0
6	1	14	2562.0
6	2	14	2369.0
6	3	14	2362.0
6	4	14	2370.0
6	5	14	2309.0
6	6	14	2388.0
6	7	14	2454.0
6	8	14	2384.0
6	9	14	2265.0
7	0	14	2338.0
7	1	14	2352.0
7	2	14	2329.0
7	3	14	2310.0
7	4	14	2213.0
7	5	14	2252.0
7	6	14	2407.0
7	7	14	2383.0
7	8	14	2330.0
7	9	14	2349.0
8	0	14	1636.0
8	1	14	1796.0
8	2	14	2046.0
8	3	14	2189.0
8	4	14	2172.0
8	5	14	2255.0
8	6	14	2288.0
8	7	14	2159.0
8	8	14	2165.0
8	9	14	2124.0
9	0	14	1240.0
9	1	14	1368.0
9	2	14	1645.0
9	3	14	2070.0
9	4	14	2315.0
9	5	14	2293.0
9	6	14	2238.0
9	7	14	2330.0
9	8	14	2261.0
9	9	14	1958.0
0	0	15	86.0
0	1	15	82.0
0	2	15	93.0
0	3	15	90.0
0	4	15	93.0
0	5	15	90.0
0	6	15	89.0
0	7	15	85.0
0	8	15	86.0
0	9	15	73.0
1	0	15	97.0
1	1	15	105.0
1	2	15	94.0
1	3	15	106.0
1	4	15	113.0
1	5	15	115.0
1	6	15	111.0
1	7	15	112.0
1	8	15	94.0
1	9	15	111.0
2	0	15	381.0
2	1	15	354.0
2	2	15	357.0
2	3	15	364.0
2	4	15	357.0
2	5	15	370.0
2	6	15	359.0
2	7	15	338.0
2	8	15	344.0
2	9	15	337.0
3	0	15	965.0
3	1	15	986.0
3	2	15	1064.0
3	3	15	1079.0
3	4	15	1037.0
3	5	15	981.0
3	6	15	906.0
3	7	15	848.0
3	8	15	856.0
3	9	15	877.0
4	0	15	1375.0
4	1	15	1437.0
4	2	15	1572.0
4	3	15	1624.0
4	4	15	1558.0
4	5	15	1488.0
4	6	15	1399.0
4	7	15	1320.0
4	8	15	1379.0
4	9	15	1401.0
5	0	15	1363.0
5	1	15	1451.0
5	2	15	1555.0
5	3	15	1608.0
5	4	15	1583.0
5	5	15	1581.0
5	6	15	1561.0
5	7	15	1477.0
5	8	15	1450.0
5	9	15	1540.0
6	0	15	1030.0
6	1	15	1146.0
6	2	15	1235.0
6	3	15	1263.0
6	4	15	1352.0
6	5	15	1494.0
6	6	15	1538.0
6	7	15	1434.0
6	8	15	1400.0
6	9	15	1505.0
7	0	15	792.0
7	1	15	843.0
7	2	15	900.0
7	3	15	943.0
7	4	15	1101.0
7	5	15	1208.0
7	6	15	1312.0
7	7	15	1379.0
7	8	15	1503.0
7	9	15	1547.0
8	0	15	938.0
8	1	15	869.0
8	2	15	843.0
8	3	15	824.0
8	4	15	844.0
8	5	15	868.0
8	6	15	1014.0
8	7	15	1272.0
8	8	15	1498.0
8	9	15	1599.0
9	0	15	1148.0
9	1	15	952.0
9	2	15	892.0
9	3	15	788.0
9	4	15	670.0
9	5	15	710.0
9	6	15	929.0
9	7	15	1212.0
9	8	15	1478.0
9	9	15	1608.0
0	0	16	91.0
0	1	16	87.0
0	2	16	87.0
0	3	16	89.0
0	4	16	81.0
0	5	16	81.0
0	6	16	85.0
0	7	16	91.0
0	8	16	97.0
0	9	16	105.0
1	0	16	272.0
1	1	16	281.0
1	2	16	294.0
1	3	16	288.0
1	4	16	303.0
1	5	16	276.0
1	6	16	258.0
1	7	16	256.0
1	8	16	269.0
1	9	16	264.0
2	0	16	744.0
2	1	16	757.0
2	2	16	750.0
2	3	16	746.0
2	4	16	748.0
2	5	16	706.0
2	6	16	684.0
2	7	16	705.0
2	8	16	673.0
2	9	16	653.0
3	0	16	1071.0
3	1	16	1050.0
3	2	16	1000.0
3	3	16	1020.0
3	4	16	1020.0
3	5	16	1031.0
3	6	16	1084.0
3	7	16	1090.0
3	8	16	1053.0
3	9	16	1005.0
4	0	16	925.0
4	1	16	917.0
4	2	16	919.0
4	3	16	939.0
4	4	16	956.0
4	5	16	1027.0
4	6	16	1091.0
4	7	16	1134.0
4	8	16	1068.0
4	9	16	1080.0
5	0	16	763.0
5	1	16	692.0
5	2	16	726.0
5	3	16	751.0
5	4	16	774.0
5	5	16	767.0
5	6	16	842.0
5	7	16	956.0
5	8	16	990.0
5	9	16	1008.0
6	0	16	758.0
6	1	16	693.0
6	2	16	664.0
6	3	16	630.0
6	4	16	636.0
6	5	16	630.0
6	6	16	662.0
6	7	16	745.0
6	8	16	813.0
6	9	16	802.0
7	0	16	745.0
7	1	16	720.0
7	2	16	731.0
7	3	16	736.0
7	4	16	692.0
7	5	16	643.0
7	6	16	601.0
7	7	16	585.0
7	8	16	515.0
7	9	16	496.0
8	0	16	645.0
8	1	16	702.0
8	2	16	772.0
8	3	16	865.0
8	4	16	835.0
8	5	16	689.0
8	6	16	593.0
8	7	16	477.0
8	8	16	339.0
8	9	16	277.0
9	0	16	543.0
9	1	16	696.0
9	2	16	815.0
9	3	16	911.0
9	4	16	881.0
9	5	16	734.0
9	6	16	610.0
9	7	16	420.0
9	8	16	261.0
9	9	16	173.0
0	0	17	176.0
0	1	17	188.0
0	2	17	204.0
0	3	17	213.0
0	4	17	231.0
0	5	17	224.0
0	6	17	217.0
0	7	17	205.0
0	8	17	192.0
0	9	17	180.0
1	0	17	521.0
1	1	17	518.0
1	2	17	505.0
1	3	17	492.0
1	4	17	489.0
1	5	17	527.0
1	6	17	528.0
1	7	17	517.0
1	8	17	504.0
1	9	17	505.0
2	0	17	673.0
2	1	17	680.0
2	2	17	684.0
2	3	17	667.0
2	4	17	687.0
2	5	17	717.0
2	6	17	735.0
2	7	17	709.0
2	8	17	734.0
2	9	17	729.0
3	0	17	576.0
3	1	17	572.0
3	2	17	573.0
3	3	17	580.0
3	4	17	614.0
3	5	17	638.0
3	6	17	646.0
3	7	17	697.0
3	8	17	720.0
3	9	17	718.0
4	0	17	508.0
4	1	17	478.0
4	2	17	464.0
4	3	17	467.0
4	4	17	486.0
4	5	17	497.0
4	6	17	493.0
4	7	17	542.0
4	8	17	558.0
4	9	17	529.0
5	0	17	418.0
5	1	17	502.0
5	2	17	511.0
5	3	17	516.0
5	4	17	515.0
5	5	17	497.0
5	6	17	414.0
5	7	17	342.0
5	8	17	340.0
5	9	17	299.0
6	0	17	443.0
6	1	17	501.0
6	2	17	509.0
6	3	17	533.0
6	4	17	489.0
6	5	17	456.0
6	6	17	370.0
6	7	17	283.0
6	8	17	224.0
6	9	17	193.0
7	0	17	530.0
7	1	17	506.0
7	2	17	457.0
7	3	17	416.0
7	4	17	396.0
7	5	17	374.0
7	6	17	342.0
7	7	17	303.0
7	8	17	261.0
7	9	17	213.0
8	0	17	549.0
8	1	17	517.0
8	2	17	430.0
8	3	17	316.0
8	4	17	280.0
8	5	17	307.0
8	6	17	312.0
8	7	17	320.0
8	8	17	333.0
8	9	17	267.0
9	0	17	558.0
9	1	17	529.0
9	2	17	406.0
9	3	17	291.0
9	4	17	220.0
9	5	17	275.0
9	6	17	303.0
9	7	17	335.0
9	8	17	367.0
9	9	17	318.0
0	0	18	520.0
0	1	18	506.0
0	2	18	500.0
0	3	18	500.0
0	4	18	480.0
0	5	18	483.0
0	6	18	496.0
0	7	18	521.0
0	8	18	538.0
0	9	18	553.0
1	0	18	488.0
1	1	18	489.0
1	2	18	503.0
1	3	18	511.0
1	4	18	499.0
1	5	18	466.0
1	6	18	480.0
1	7	18	503.0
1	8	18	528.0
1	9	18	551.0
2	0	18	430.0
2	1	18	434.0
2	2	18	447.0
2	3	18	439.0
2	4	18	437.0
2	5	18	442.0
2	6	18	456.0
2	7	18	473.0
2	8	18	493.0
2	9	18	517.0
3	0	18	323.0
3	1	18	362.0
3	2	18	376.0
3	3	18	375.0
3	4	18	379.0
3	5	18	374.0
3	6	18	341.0
3	7	18	318.0
3	8	18	321.0
3	9	18	325.0
4	0	18	357.0
4	1	18	379.0
4	2	18	358.0
4	3	18	351.0
4	4	18	343.0
4	5	18	319.0
4	6	18	278.0
4	7	18	240.0
4	8	18	211.0
4	9	18	176.0
5	0	18	378.0
5	1	18	349.0
5	2	18	305.0
5	3	18	261.0
5	4	18	231.0
5	5	18	215.0
5	6	18	229.0
5	7	18	237.0
5	8	18	222.0
5	9	18	222.0
6	0	18	266.0
6	1	18	255.0
6	2	18	249.0
6	3	18	229.0
6	4	18	192.0
6	5	18	173.0
6	6	18	193.0
6	7	18	239.0
6	8	18	272.0
6	9	18	280.0
7	0	18	150.0
7	1	18	164.0
7	2	18	187.0
7	3	18	204.0
7	4	18	204.0
7	5	18	194.0
7	6	18	193.0
7	7	18	232.0
7	8	18	254.0
7	9	18	279.0
8	0	18	99.0
8	1	18	109.0
8	2	18	146.0
8	3	18	189.0
8	4	18	211.0
8	5	18	202.0
8	6	18	213.0
8	7	18	217.0
8	8	18	211.0
8	9	18	258.0
9	0	18	84.0
9	1	18	94.0
9	2	18	127.0
9	3	18	177.0
9	4	18	202.0
9	5	18	197.0
9	6	18	207.0
9	7	18	204.0
9	8	18	188.0
9	9	18	239.0
0	0	19	484.0
0	1	19	482.0
0	2	19	475.0
0	3	19	469.0
0	4	19	486.0
0	5	19	482.0
0	6	19	471.0
0	7	19	460.0
0	8	19	482.0
0	9	19	489.0
1	0	19	328.0
1	1	19	307.0
1	2	19	300.0
1	3	19	322.0
1	4	19	325.0
1	5	19	338.0
1	6	19	353.0
1	7	19	347.0
1	8	19	347.0
1	9	19	329.0
2	0	19	206.0
2	1	19	204.0
2	2	19	204.0
2	3	19	227.0
2	4	19	216.0
2	5	19	201.0
2	6	19	197.0
2	7	19	190.0
2	8	19	173.0
2	9	19	161.0
3	0	19	218.0
3	1	19	202.0
3	2	19	187.0
3	3	19	176.0
3	4	19	157.0
3	5	19	123.0
3	6	19	135.0
3	7	19	132.0
3	8	19	133.0
3	9	19	134.0
4	0	19	147.0
4	1	19	138.0
4	2	19	141.0
4	3	19	144.0
4	4	19	127.0
4	5	19	110.0
4	6	19	122.0
4	7	19	130.0
4	8	19	136.0
4	9	19	152.0
5	0	19	69.0
5	1	19	64.0
5	2	19	77.0
5	3	19	95.0
5	4	19	121.0
5	5	19	133.0
5	6	19	135.0
5	7	19	126.0
5	8	19	120.0
5	9	19	114.0
6	0	19	45.0
6	1	19	45.0
6	2	19	58.0
6	3	19	84.0
6	4	19	113.0
6	5	19	127.0
6	6	19	143.0
6	7	19	123.0
6	8	19	102.0
6	9	19	91.0
7	0	19	43.0
7	1	19	52.0
7	2	19	64.0
7	3	19	76.0
7	4	19	87.0
7	5	19	108.0
7	6	19	122.0
7	7	19	110.0
7	8	19	110.0
7	9	19	89.0
8	0	19	36.0
8	1	19	49.0
8	2	19	63.0
8	3	19	74.0
8	4	19	72.0
8	5	19	93.0
8	6	19	96.0
8	7	19	110.0
8	8	19	111.0
8	9	19	96.0
9	0	19	42.0
9	1	19	54.0
9	2	19	70.0
9	3	19	66.0
9	4	19	66.0
9	5	19	84.0
9	6	19	91.0
9	7	19	109.0
9	8	19	113.0
9	9	19	92.0
0	0	20	265.0
0	1	20	284.0
0	2	20	290.0
0	3	20	272.0
0	4	20	273.0
0	5	20	274.0
0	6	20	284.0
0	7	20	277.0
0	8	20	258.0
0	9	20	251.0
1	0	20	199.0
1	1	20	223.0
1	2	20	220.0
1	3	20	203.0
1	4	20	222.0
1	5	20	218.0
1	6	20	216.0
1	7	20	187.0
1	8	20	177.0
1	9	20	182.0
2	0	20	111.0
2	1	20	115.0
2	2	20	113.0
2	3	20	102.0
2	4	20	102.0
2	5	20	105.0
2	6	20	111.0
2	7	20	111.0
2	8	20	111.0
2	9	20	120.0
3	0	20	37.0
3	1	20	37.0
3	2	20	47.0
3	3	20	63.0
3	4	20	69.0
3	5	20	80.0
3	6	20	77.0
3	7	20	75.0
3	8	20	59.0
3	9	20	58.0
4	0	20	35.0
4	1	20	40.0
4	2	20	43.0
4	3	20	45.0
4	4	20	48.0
4	5	20	57.0
4	6	20	55.0
4	7	20	55.0
4	8	20	56.0
4	9	20	48.0
5	0	20	41.0
5	1	20	44.0
5	2	20	44.0
5	3	20	48.0
5	4	20	36.0
5	5	20	29.0
5	6	20	27.0
5	7	20	40.0
5	8	20	44.0
5	9	20	47.0
6	0	20	37.0
6	1	20	38.0
6	2	20	32.0
6	3	20	21.0
6	4	20	19.0
6	5	20	18.0
6	6	20	17.0
6	7	20	16.0
6	8	20	31.0
6	9	20	35.0
7	0	20	34.0
7	1	20	32.0
7	2	20	23.0
7	3	20	19.0
7	4	20	16.0
7	5	20	16.0
7	6	20	13.0
7	7	20	16.0
7	8	20	16.0
7	9	20	30.0
8	0	20	42.0
8	1	20	33.0
8	2	20	23.0
8	3	20	20.0
8	4	20	18.0
8	5	20	16.0
8	6	20	16.0
8	7	20	18.0
8	8	20	16.0
8	9	20	24.0
9	0	20	42.0
9	1	20	34.0
9	2	20	28.0
9	3	20	25.0
9	4	20	23.0
9	5	20	21.0
9	6	20	22.0
9	7	20	18.0
9	8	20	19.0
9	9	20	23.0
0	0	21	121.0
0	1	21	120.0
0	2	21	123.0
0	3	21	135.0
0	4	21	132.0
0	5	21	129.0
0	6	21	112.0
0	7	21	113.0
0	8	21	110.0
0	9	21	105.0
1	0	21	133.0
1	1	21	122.0
1	2	21	123.0
1	3	21	128.0
1	4	21	122.0
1	5	21	128.0
1	6	21	134.0
1	7	21	146.0
1	8	21	146.0
1	9	21	149.0
2	0	21	93.0
2	1	21	92.0
2	2	21	95.0
2	3	21	99.0
2	4	21	105.0
2	5	21	106.0
2	6	21	100.0
2	7	21	94.0
2	8	21	92.0
2	9	21	94.0
3	0	21	50.0
3	1	21	55.0
3	2	21	51.0
3	3	21	41.0
3	4	21	35.0
3	5	21	30.0
3	6	21	30.0
3	7	21	35.0
3	8	21	47.0
3	9	21	48.0
4	0	21	33.0
4	1	21	25.0
4	2	21	25.0
4	3	21	21.0
4	4	21	21.0
4	5	21	19.0
4	6	21	18.0
4	7	21	16.0
4	8	21	16.0
4	9	21	14.0
5	0	21	14.0
5	1	21	12.0
5	2	21	9.0
5	3	21	8.0
5	4	21	7.0
5	5	21	10.0
5	6	21	11.0
5	7	21	12.0
5	8	21	10.0
5	9	21	9.0
6	0	21	10.0
6	1	21	9.0
6	2	21	6.0
6	3	21	6.0
6	4	21	7.0
6	5	21	10.0
6	6	21	9.0
6	7	21	11.0
6	8	21	11.0
6	9	21	9.0
7	0	21	8.0
7	1	21	6.0
7	2	21	5.0
7	3	21	4.0
7	4	21	3.0
7	5	21	4.0
7	6	21	7.0
7	7	21	9.0
7	8	21	10.0
7	9	21	11.0
8	0	21	10.0
8	1	21	7.0
8	2	21	7.0
8	3	21	7.0
8	4	21	6.0
8	5	21	7.0
8	6	21	8.0
8	7	21	10.0
8	8	21	11.0
8	9	21	12.0
9	0	21	11.0
9	1	21	8.0
9	2	21	8.0
9	3	21	9.0
9	4	21	10.0
9	5	21	9.0
9	6	21	11.0
9	7	21	12.0
9	8	21	12.0
9	9	21	14.0
0	0	22	25.0
0	1	22	30.0
0	2	22	27.0
0	3	22	32.0
0	4	22	34.0
0	5	22	37.0
0	6	22	37.0
0	7	22	39.0
0	8	22	39.0
0	9	22	38.0
1	0	22	47.0
1	1	22	52.0
1	2	22	51.0
1	3	22	53.0
1	4	22	47.0
1	5	22	48.0
1	6	22	42.0
1	7	22	42.0
1	8	22	41.0
1	9	22	34.0
2	0	22	54.0
2	1	22	55.0
2	2	22	52.0
2	3	22	46.0
2	4	22	44.0
2	5	22	47.0
2	6	22	48.0
2	7	22	47.0
2	8	22	48.0
2	9	22	48.0
3	0	22	27.0
3	1	22	27.0
3	2	22	28.0
3	3	22	24.0
3	4	22	27.0
3	5	22	31.0
3	6	22	33.0
3	7	22	30.0
3	8	22	28.0
3	9	22	27.0
4	0	22	6.0
4	1	22	5.0
4	2	22	5.0
4	3	22	5.0
4	4	22	4.0
4	5	22	5.0
4	6	22	7.0
4	7	22	8.0
4	8	22	8.0
4	9	22	10.0
5	0	22	0.0
5	1	22	1.0
5	2	22	1.0
5	3	22	2.0
5	4	22	2.0
5	5	22	2.0
5	6	22	1.0
5	7	22	1.0
5	8	22	2.0
5	9	22	3.0
6	0	22	2.0
6	1	22	1.0
6	2	22	1.0
6	3	22	1.0
6	4	22	1.0
6	5	22	0.0
6	6	22	1.0
6	7	22	1.0
6	8	22	2.0
6	9	22	4.0
7	0	22	4.0
7	1	22	4.0
7	2	22	4.0
7	3	22	4.0
7	4	22	3.0
7	5	22	3.0
7	6	22	3.0
7	7	22	4.0
7	8	22	4.0
7	9	22	4.0
8	0	22	0.0
8	1	22	1.0
8	2	22	0.0
8	3	22	0.0
8	4	22	1.0
8	5	22	0.0
8	6	22	1.0
8	7	22	1.0
8	8	22	0.0
8	9	22	0.0
9	0	22	0.0
9	1	22	2.0
9	2	22	1.0
9	3	22	0.0
9	4	22	0.0
9	5	22	0.0
9	6	22	0.0
9	7	22	1.0
9	8	22	1.0
9	9	22	1.0
0	0	23	7.0
0	1	23	9.0
0	2	23	9.0
0	3	23	8.0
0	4	23	4.0
0	5	23	4.0
0	6	23	3.0
0	7	23	2.0
0	8	23	1.0
0	9	23	4.0
1	0	23	7.0
1	1	23	6.0
1	2	23	7.0
1	3	23	7.0
1	4	23	9.0
1	5	23	8.0
1	6	23	9.0
1	7	23	9.0
1	8	23	8.0
1	9	23	8.0
2	0	23	16.0
2	1	23	14.0
2	2	23	17.0
2	3	23	20.0
2	4	23	18.0
2	5	23	15.0
2	6	23	16.0
2	7	23	17.0
2	8	23	16.0
2	9	23	16.0
3	0	23	20.0
3	1	23	17.0
3	2	23	17.0
3	3	23	19.0
3	4	23	19.0
3	5	23	18.0
3	6	23	16.0
3	7	23	18.0
3	8	23	17.0
3	9	23	20.0
4	0	23	8.0
4	1	23	8.0
4	2	23	6.0
4	3	23	8.0
4	4	23	8.0
4	5	23	7.0
4	6	23	7.0
4	7	23	8.0
4	8	23	8.0
4	9	23	9.0
5	0	23	0.0
5	1	23	0.0
5	2	23	0.0
5	3	23	0.0
5	4	23	0.0
5	5	23	0.0
5	6	23	0.0
5	7	23	0.0
5	8	23	0.0
5	9	23	0.0
6	0	23	0.0
6	1	23	0.0
6	2	23	0.0
6	3	23	0.0
6	4	23	0.0
6	5	23	0.0
6	6	23	0.0
6	7	23	0.0
6	8	23	0.0
6	9	23	0.0
7	0	23	0.0
7	1	23	0.0
7	2	23	0.0
7	3	23	0.0
7	4	23	0.0
7	5	23	0.0
7	6	23	0.0
7	7	23	0.0
7	8	23	0.0
7	9	23	0.0
8	0	23	0.0
8	1	23	0.0
8	2	23	0.0
8	3	23	0.0
8	4	23	0.0
8	5	23	0.0
8	6	23	0.0
8	7	23	0.0
8	8	23	0.0
8	9	23	0.0
9	0	23	0.0
9	1	23	0.0
9	2	23	0.0
9	3	23	0.0
9	4	23	0.0
9	5	23	0.0
9	6	23	0.0
9	7	23	0.0
9	8	23	0.0
9	9	23	0.0
0	0	24	0.0
0	1	24	0.0
0	2	24	0.0
0	3	24	0.0
0	4	24	0.0
0	5	24	0.0
0	6	24	0.0
0	7	24	0.0
0	8	24	0.0
0	9	24	1.0
1	0	24	0.0
1	1	24	0.0
1	2	24	0.0
1	3	24	0.0
1	4	24	0.0
1	5	24	0.0
1	6	24	0.0
1	7	24	0.0
1	8	24	0.0
1	9	24	0.0
2	0	24	1.0
2	1	24	1.0
2	2	24	1.0
2	3	24	1.0
2	4	24	1.0
2	5	24	0.0
2	6	24	0.0
2	7	24	0.0
2	8	24	2.0
2	9	24	2.0
3	0	24	2.0
3	1	24	4.0
3	2	24	4.0
3	3	24	3.0
3	4	24	3.0
3	5	24	3.0
3	6	24	3.0
3	7	24	2.0
3	8	24	3.0
3	9	24	3.0
4	0	24	5.0
4	1	24	5.0
4	2	24	5.0
4	3	24	4.0
4	4	24	4.0
4	5	24	4.0
4	6	24	5.0
4	7	24	4.0
4	8	24	3.0
4	9	24	3.0
5	0	24	2.0
5	1	24	2.0
5	2	24	2.0
5	3	24	3.0
5	4	24	3.0
5	5	24	3.0
5	6	24	3.0
5	7	24	3.0
5	8	24	3.0
5	9	24	3.0
6	0	24	0.0
6	1	24	0.0
6	2	24	0.0
6	3	24	0.0
6	4	24	0.0
6	5	24	0.0
6	6	24	0.0
6	7	24	0.0
6	8	24	0.0
6	9	24	0.0
7	0	24	0.0
7	1	24	0.0
7	2	24	0.0
7	3	24	0.0
7	4	24	0.0
7	5	24	0.0
7	6	24	0.0
7	7	24	0.0
7	8	24	0.0
7	9	24	0.0
8	0	24	0.0
8	1	24	0.0
8	2	24	0.0
8	3	24	0.0
8	4	24	0.0
8	5	24	0.0
8	6	24	0.0
8	7	24	0.0
8	8	24	0.0
8	9	24	0.0
9	0	24	0.0
9	1	24	0.0
9	2	24	0.0
9	3	24	0.0
9	4	24	0.0
9	5	24	0.0
9	6	24	0.0
9	7	24	0.0
9	8	24	0.0
9	9	24	0.0
0	0	25	0.0
0	1	25	0.0
0	2	25	0.0
0	3	25	0.0
0	4	25	0.0
0	5	25	0.0
0	6	25	0.0
0	7	25	0.0
0	8	25	0.0
0	9	25	0.0
1	0	25	0.0
1	1	25	0.0
1	2	25	0.0
1	3	25	0.0
1	4	25	0.0
1	5	25	0.0
1	6	25	0.0
1	7	25	0.0
1	8	25	0.0
1	9	25	0.0
2	0	25	0.0
2	1	25	0.0
2	2	25	0.0
2	3	25	0.0
2	4	25	0.0
2	5	25	0.0
2	6	25	0.0
2	7	25	0.0
2	8	25	0.0
2	9	25	0.0
3	0	25	0.0
3	1	25	0.0
3	2	25	0.0
3	3	25	0.0
3	4	25	0.0
3	5	25	0.0
3	6	25	0.0
3	7	25	0.0
3	8	25	0.0
3	9	25	0.0
4	0	25	0.0
4	1	25	0.0
4	2	25	0.0
4	3	25	0.0
4	4	25	0.0
4	5	25	0.0
4	6	25	0.0
4	7	25	0.0
4	8	25	0.0
4	9	25	0.0
5	0	25	0.0
5	1	25	0.0
5	2	25	0.0
5	3	25	0.0
5	4	25	0.0
5	5	25	0.0
5	6	25	0.0
5	7	25	0.0
5	8	25	0.0
5	9	25	0.0
6	0	25	0.0
6	1	25	0.0
6	2	25	0.0
6	3	25	0.0
6	4	25	0.0
6	5	25	0.0
6	6	25	0.0
6	7	25	0.0
6	8	25	0.0
6	9	25	0.0
7	0	25	0.0
7	1	25	0.0
7	2	25	0.0
7	3	25	0.0
7	4	25	0.0
7	5	25	0.0
7	6	25	0.0
7	7	25	0.0
7	8	25	0.0
7	9	25	0.0
8	0	25	0.0
8	1	25	1.0
8	2	25	2.0
8	3	25	5.0
8	4	25	7.0
8	5	25	5.0
8	6	25	2.0
8	7	25	1.0
8	8	25	0.0
8	9	25	0.0
9	0	25	0.0
9	1	25	0.0
9	2	25	0.0
9	3	25	0.0
9	4	25	0.0
9	5	25	0.0
9	6	25	0.0
9	7	25	0.0
9	8	25	0.0
9	9	25	0.0
0	0	26	0.0
0	1	26	0.0
0	2	26	0.0
0	3	26	0.0
0	4	26	0.0
0	5	26	0.0
0	6	26	0.0
0	7	26	0.0
0	8	26	0.0
0	9	26	0.0
1	0	26	0.0
1	1	26	0.0
1	2	26	0.0
1	3	26	0.0
1	4	26	0.0
1	5	26	0.0
1	6	26	0.0
1	7	26	0.0
1	8	26	0.0
1	9	26	0.0
2	0	26	0.0
2	1	26	0.0
2	2	26	0.0
2	3	26	0.0
2	4	26	0.0
2	5	26	0.0
2	6	26	0.0
2	7	26	0.0
2	8	26	0.0
2	9	26	0.0
3	0	26	0.0
3	1	26	0.0
3	2	26	0.0
3	3	26	0.0
3	4	26	0.0
3	5	26	0.0
3	6	26	0.0
3	7	26	0.0
3	8	26	0.0
3	9	26	0.0
4	0	26	0.0
4	1	26	0.0
4	2	26	0.0
4	3	26	0.0
4	4	26	0.0
4	5	26	0.0
4	6	26	0.0
4	7	26	0.0
4	8	26	0.0
4	9	26	0.0
5	0	26	0.0
5	1	26	0.0
5	2	26	0.0
5	3	26	0.0
5	4	26	0.0
5	5	26	0.0
5	6	26	0.0
5	7	26	0.0
5	8	26	0.0
5	9	26	0.0
6	0	26	0.0
6	1	26	0.0
6	2	26	0.0
6	3	26	0.0
6	4	26	0.0
6	5	26	0.0
6	6	26	0.0
6	7	26	0.0
6	8	26	0.0
6	9	26	0.0
7	0	26	0.0
7	1	26	0.0
7	2	26	0.0
7	3	26	1.0
7	4	26	1.0
7	5	26	1.0
7	6	26	0.0
7	7	26	0.0
7	8	26	0.0
7	9	26	0.0
8	0	26	0.0
8	1	26	0.0
8	2	26	0.0
8	3	26	0.0
8	4	26	0.0
8	5	26	0.0
8	6	26	0.0
8	7	26	0.0
8	8	26	0.0
8	9	26	0.0
9	0	26	0.0
9	1	26	0.0
9	2	26	0.0
9	3	26	1.0
9	4	26	1.0
9	5	26	1.0
9	6	26	0.0
9	7	26	0.0
9	8	26	0.0
9	9	26	0.0
0	0	27	0.0
0	1	27	0.0
0	2	27	0.0
0	3	27	0.0
0	4	27	0.0
0	5	27	0.0
0	6	27	0.0
0	7	27	0.0
0	8	27	0.0
0	9	27	0.0
1	0	27	0.0
1	1	27	0.0
1	2	27	0.0
1	3	27	0.0
1	4	27	0.0
1	5	27	0.0
1	6	27	0.0
1	7	27	0.0
1	8	27	0.0
1	9	27	0.0
2	0	27	0.0
2	1	27	0.0
2	2	27	0.0
2	3	27	0.0
2	4	27	0.0
2	5	27	0.0
2	6	27	0.0
2	7	27	0.0
2	8	27	0.0
2	9	27	0.0
3	0	27	0.0
3	1	27	0.0
3	2	27	0.0
3	3	27	0.0
3	4	27	0.0
3	5	27	0.0
3	6	27	0.0
3	7	27	0.0
3	8	27	0.0
3	9	27	0.0
4	0	27	0.0
4	1	27	0.0
4	2	27	0.0
4	3	27	0.0
4	4	27	0.0
4	5	27	0.0
4	6	27	0.0
4	7	27	0.0
4	8	27	0.0
4	9	27	0.0
5	0	27	0.0
5	1	27	0.0
5	2	27	0.0
5	3	27	0.0
5	4	27	0.0
5	5	27	0.0
5	6	27	0.0
5	7	27	0.0
